url,appearances,x,y,pic_id,meta_data,superName,fullName,nickName,teams
http://marvel.wikia.com/wiki/Calvin_Zabo_(Earth-616),176,-9.68678,29.296698,274,"['Mister Hyde', 'Calvin Zabo', ""Formerly Army of Evil, Lethal Legion, Urban Alliance,[4] Thunderbolts, Hood's criminal army, Masters of Evil; former partner of King Cobra, Batroc, Jester, and Scorpion""]",Mister Hyde,Calvin Zabo,,"Formerly Army of Evil, Lethal Legion, Urban Alliance,[4] Thunderbolts, Hood's criminal army, Masters of Evil; former partner of King Cobra, Batroc, Jester, and Scorpion"
http://marvel.wikia.com/wiki/Jocasta_Pym_(Earth-616),175,-12.92465,19.521706,275,"['Jocasta', 'Jocasta Pym', 'Formerly Stark Unlimited, Avengers Academy, Avengers A.I., Briggs Chemical LLC, Mighty Avengers, G.R.A.M.P.A., A.R.M.O.R., Mavericks (New Mexico 50-State Initiative),[6] Avengers; former partner of Ultron']",Jocasta,Jocasta Pym,,"Formerly Stark Unlimited, Avengers Academy, Avengers A.I., Briggs Chemical LLC, Mighty Avengers, G.R.A.M.P.A., A.R.M.O.R., Mavericks (New Mexico 50-State Initiative),[6] Avengers; former partner of Ultron"
http://marvel.wikia.com/wiki/Harold_Hogan_(Earth-616),175,-8.513365,10.763668,276,"['Happy Hogan', 'Harold Joseph ""Happy"" Hogan', 'Stark Industries, Stark Solutions, Iron Legion']",Happy Hogan,"Harold Joseph ""Happy"" Hogan",Happy Hogan,"Stark Industries, Stark Solutions, Iron Legion"
http://marvel.wikia.com/wiki/David_Lieberman_(Earth-616),174,-15.621381,14.447316,277,"['Microchip', 'David Linus Lieberman', ""Punisher, Hood's Gang""]",Microchip,David Linus Lieberman,,"Punisher, Hood's Gang"
http://marvel.wikia.com/wiki/Brock_Rumlow_(Earth-616),172,-4.9938183,28.69265,278,"['Crossbones', 'Brock Rumlow', 'Hydra, ally of Sin; formerly Savage Crims street gang, Skeleton Crew, Assassins Guild, DOA, Thunderbolts, Hydra High Sect']",Crossbones,Brock Rumlow,,"Hydra, ally of Sin; formerly Savage Crims street gang, Skeleton Crew, Assassins Guild, DOA, Thunderbolts, Hydra High Sect"
http://marvel.wikia.com/wiki/William_Kaplan_(Earth-616),172,-14.126346,4.798855,279,"['Wiccan', 'William ""Billy"" Kaplan-Altman', 'Partner and husband of Hulking, Prince Consort and Court Wizard to the Alliance, Strikeforce, formerly New Avengers, A.I.M. (Avengers Idea Mechanics), Young Avengers, Secret Avengers (Civil War)']",Wiccan,"William ""Billy"" Kaplan-Altman",Billy Kaplan-Altman,"Partner and husband of Hulking, Prince Consort and Court Wizard to the Alliance, Strikeforce, formerly New Avengers, A.I.M. (Avengers Idea Mechanics), Young Avengers, Secret Avengers (Civil War)"
http://marvel.wikia.com/wiki/Howard_Hanover_(Earth-616),172,7.032197,-16.875992,280,"['Harry Hanover', 'Howard Hanover', -1]",Harry Hanover,Howard Hanover,,-1
http://marvel.wikia.com/wiki/Leech_(Earth-616),171,-24.47956,31.6949,281,"['Leech', 'Unknown', 'Future Foundation; formerly 198; Generation X; Daydreamers; New Mutants; X-Terminators; X-Factor (trainee); Morlocks']",Leech,Unknown,,Future Foundation; formerly 198; Generation X; Daydreamers; New Mutants; X-Terminators; X-Factor (trainee); Morlocks
http://marvel.wikia.com/wiki/Silver_Sablinova_(Earth-616),170,-10.647556,23.34392,282,"['Silver Sable', 'Silvija Sablinova', 'Wild Pack; formerly Heroes For Hire, Outlaws, S.H.I.E.L.D., Silver Sable International, sometimes partner of Dominic Fortune']",Silver Sable,Silvija Sablinova,,"Wild Pack; formerly Heroes For Hire, Outlaws, S.H.I.E.L.D., Silver Sable International, sometimes partner of Dominic Fortune"
http://marvel.wikia.com/wiki/Kaine_Parker_(Earth-616),170,-12.991605,11.381981,283,"['Scarlet Spider', 'Kaine', 'Formerly Superior Spider-Army, former Ally of Scarlet Spider, Web-Warriors, New Warriors, Spider-Army; partner of Hummingbird, ally of Spider-Man, Lieutenant Wally Layton, Annabelle Adams, Dr. Donald Meland, Agent Venom, Redeemer, Zoe Walsh, Jackal, Raptor, Muse, Officer Louise Kennedy']",Scarlet Spider,Kaine,,"Formerly Superior Spider-Army, former Ally of Scarlet Spider, Web-Warriors, New Warriors, Spider-Army; partner of Hummingbird, ally of Spider-Man, Lieutenant Wally Layton, Annabelle Adams, Dr. Donald Meland, Agent Venom, Redeemer, Zoe Walsh, Jackal, Raptor, Muse, Officer Louise Kennedy"
http://marvel.wikia.com/wiki/Jean-Paul_Duchamp_(Earth-616),170,6.3917203,-2.769079,284,"['Frenchie', 'Jean-Paul Duchamp', 'Associate of Moon Knight, formerly Committee, French Army (Foreign Legion)']",Frenchie,Jean-Paul Duchamp,,"Associate of Moon Knight, formerly Committee, French Army (Foreign Legion)"
http://marvel.wikia.com/wiki/Norbert_Ebersol_(Earth-616),169,-7.9762344,28.872734,285,"['Fixer', 'Paul Norbert Ebersol', 'Thunderbolts; formerly Army of Evil, Masters of Evil, Initiative, Professor Power (employer), Mentallo (ally), AIM, Redeemers, New Enforcers, Hydra, Roxxon']",Fixer,Paul Norbert Ebersol,,"Thunderbolts; formerly Army of Evil, Masters of Evil, Initiative, Professor Power (employer), Mentallo (ally), AIM, Redeemers, New Enforcers, Hydra, Roxxon"
http://marvel.wikia.com/wiki/Dmitri_Smerdyakov_(Earth-616),169,-12.790339,27.365063,286,"['Chameleon', 'Dmitri Anatoly Nikolayevich Smerdyakov', ""TMN, formerly Mojo, MODOK's 11, USSR, Hydra, The Leader, the Kingpin, Sasha Kravinoff, Kraven the Hunter, Hammerhead, Sinister Twelve, Exterminators, Colonel Masab (during the Dark Reign era), Sinister Six, Superior Six, Intelligencia""]",Chameleon,Dmitri Anatoly Nikolayevich Smerdyakov,,"TMN, formerly Mojo, MODOK's 11, USSR, Hydra, The Leader, the Kingpin, Sasha Kravinoff, Kraven the Hunter, Hammerhead, Sinister Twelve, Exterminators, Colonel Masab (during the Dark Reign era), Sinister Six, Superior Six, Intelligencia"
http://marvel.wikia.com/wiki/Ulysses_Klaw_(Earth-616),169,-8.942616,28.118816,287,"['Klaw', 'Ulysses S. Klaw (legally changed from Ulysses Klaue)', ""Formerly Army of Evil, Intelligencia, Frightful Four, Masters of Evil and Fearsome Foursome; Former ally of Solarr, Molecule Man, and Doctor Doom, Pacific Overlords, Klaw's Team""]",Klaw,Ulysses S. Klaw (legally changed from Ulysses Klaue),,"Formerly Army of Evil, Intelligencia, Frightful Four, Masters of Evil and Fearsome Foursome; Former ally of Solarr, Molecule Man, and Doctor Doom, Pacific Overlords, Klaw's Team"
http://marvel.wikia.com/wiki/Cletus_Kasady_(Earth-616),168,-8.672775,-0.58978266,288,"['Dark Carnage', 'Cletus Kasady', 'Church of the New Darkness, prophet of Knull, partner of Shriek; formerly Astonishing Avengers, Chthon, The Hive, partner of Venom']",Dark Carnage,Cletus Kasady,,"Church of the New Darkness, prophet of Knull, partner of Shriek; formerly Astonishing Avengers, Chthon, The Hive, partner of Venom"
http://marvel.wikia.com/wiki/Nightmare_(Earth-616),168,-14.492531,15.334821,289,"['Nightmare', 'Nightmare', 'Fear Lords; formerly[citation needed] possibly Lords of the Splinter Realms, former ally of Shuma-Gorath; leader of his legions, including Doggerel, Succubus, the Hanon Tramps, the Silurian Guard; served by cults of human worshipers, including Karl']",Nightmare,Nightmare,,"Fear Lords; formerly[citation needed] possibly Lords of the Splinter Realms, former ally of Shuma-Gorath; leader of his legions, including Doggerel, Succubus, the Hanon Tramps, the Silurian Guard; served by cults of human worshipers, including Karl"
http://marvel.wikia.com/wiki/Quentin_Beck_(Earth-616),168,-13.058566,11.87543,290,"['Mysterio', 'Quentin Beck', 'Servant of Kindred;[2] formerly a member of the Sinister Six and partner of The Wizard']",Mysterio,Quentin Beck,,Servant of Kindred;[2] formerly a member of the Sinister Six and partner of The Wizard
http://marvel.wikia.com/wiki/Robert_Herman_(Earth-616),168,24.502462,0.26424536,291,"['Glob Herman', 'Robert Herman', ""New Mutants; formerly X-Men, Summers Institute student body, Xavier Institute student body, Hounds, Spider Man's Special Class, Hellfire Academy's Hellions, Omega Gang""]",Glob Herman,Robert Herman,,"New Mutants; formerly X-Men, Summers Institute student body, Xavier Institute student body, Hounds, Spider Man's Special Class, Hellfire Academy's Hellions, Omega Gang"
http://marvel.wikia.com/wiki/Loki_Laufeyson_(Ikol)_(Earth-616),167,-9.903035,-24.258186,292,"['Loki', 'Loki Laufeyson', 'Frost Giants (leader); formerly Cosmic Avengers, Dark Council, Young Avengers, Braddock Academy (under disguise), Astonishing Avengers']",Loki,Loki Laufeyson,,"Frost Giants (leader); formerly Cosmic Avengers, Dark Council, Young Avengers, Braddock Academy (under disguise), Astonishing Avengers"
http://marvel.wikia.com/wiki/Marlene_Alraune_(Earth-616),166,6.6763577,-2.343999,293,"['Marlene Alraune', 'Marlene Alraune', 'Moon Knight; formerly Slayers Elite']",Marlene Alraune,Marlene Alraune,,Moon Knight; formerly Slayers Elite
http://marvel.wikia.com/wiki/Noriko_Ashida_(Earth-616),166,24.694544,3.003839,294,"['Surge', 'Noriko ""Nori"" Ashida', 'Formerly X-Men (Xavier Institute student body), New X-Men, New Mutants Squad, Studio X, Mastermind Studios']",Surge,"Noriko ""Nori"" Ashida",Nori Ashida,"Formerly X-Men (Xavier Institute student body), New X-Men, New Mutants Squad, Studio X, Mastermind Studios"
http://marvel.wikia.com/wiki/Lilandra_Neramani_(Earth-616),165,29.072664,-15.750087,295,"['Majestrix Lilandra', 'Lilandra Neramani', ""Formerly Shi'ar High Council, Starjammers, Intergalactic Council""]",Majestrix Lilandra,Lilandra Neramani,,"Formerly Shi'ar High Council, Starjammers, Intergalactic Council"
http://marvel.wikia.com/wiki/Mandarin_(Earth-616),165,-8.371819,11.617825,296,"['Mandarin', 'Unknown', 'Prometheus Gentech, Inc. (CEO); formerly overlord of the criminal syndicates of the Triads of Hong Kong, leader of the Hand; has employed the Avatars, Living Laser, Power Man, Swordsman, Enchantress, Executioner, Sandman, and Ladykiller.']",Mandarin,Unknown,,"Prometheus Gentech, Inc. (CEO); formerly overlord of the criminal syndicates of the Triads of Hong Kong, leader of the Hand; has employed the Avatars, Living Laser, Power Man, Swordsman, Enchantress, Executioner, Sandman, and Ladykiller."
http://marvel.wikia.com/wiki/Julie_Power_(Earth-616),164,-7.860956,4.193904,297,"['Lightspeed', 'Julie Power', 'Future Foundation; Formerly Avengers Academy; Loners, Power Pack[3]']",Lightspeed,Julie Power,,"Future Foundation; Formerly Avengers Academy; Loners, Power Pack[3]"
http://marvel.wikia.com/wiki/Peter_Petruski_(Earth-616),164,-9.063424,27.432007,298,"['Trapster', 'Peter Petruski', 'Formerly Frightful Four, agent of the Gideon Trust; formerly Intelligencia, N-Explorers, Masters of Evil, Lethal Legion']",Trapster,Peter Petruski,,"Formerly Frightful Four, agent of the Gideon Trust; formerly Intelligencia, N-Explorers, Masters of Evil, Lethal Legion"
http://marvel.wikia.com/wiki/Sergei_Kravinoff_(Earth-616),163,-11.819495,24.857195,299,"['Kraven the Hunter', 'Sergei Nikolaevich Kravinoff (originally Sergei Kravinov)', ""Formerly Sons of Kraven, Justice Pals, Army of Evil, Sinister Six, 1950's Avengers, ally of Gog, the Gibbon, Lightmaster, Calypso and Chameleon, Legion Accursed, Alien Kill Krew""]",Kraven the Hunter,Sergei Nikolaevich Kravinoff (originally Sergei Kravinov),,"Formerly Sons of Kraven, Justice Pals, Army of Evil, Sinister Six, 1950's Avengers, ally of Gog, the Gibbon, Lightmaster, Calypso and Chameleon, Legion Accursed, Alien Kill Krew"
http://marvel.wikia.com/wiki/Steel_(Earth-616),163,7.557207,-11.149458,300,"['Steel', 'Steel', 'Horse owned by Kid Colt']",Steel,Steel,,Horse owned by Kid Colt
http://marvel.wikia.com/wiki/Freyja_Freyrdottir_(Earth-616),162,-7.9139166,-23.518467,301,"['All-Mother Freyja', 'Frigga / Freyja Freyrdottir', 'Congress of Worlds, Galactic Council, All-Mother of Asgardia, Gods of Asgard, Vanir; formerly Lost Gods']",All-Mother Freyja,Frigga / Freyja Freyrdottir,,"Congress of Worlds, Galactic Council, All-Mother of Asgardia, Gods of Asgard, Vanir; formerly Lost Gods"
http://marvel.wikia.com/wiki/Hammerhead_(Joseph)_(Earth-616),161,-11.412556,26.932352,302,"['Hammerhead', 'Joseph (last name unrevealed)', 'Hammerhead Family of the Maggia; formerly Inklings, Sinister Six, Sinister Twelve, Triads']",Hammerhead,Joseph (last name unrevealed),,"Hammerhead Family of the Maggia; formerly Inklings, Sinister Six, Sinister Twelve, Triads"
http://marvel.wikia.com/wiki/Veranke_(Earth-616),159,-15.668123,3.6036184,303,"['Queen Veranke', 'Veranke', ""Skrull Empire, Dard'van Sect; Formerly New Avengers, Mighty Avengers, Secret Avengers, S.H.I.E.L.D., Hydra""]",Queen Veranke,Veranke,,"Skrull Empire, Dard'van Sect; Formerly New Avengers, Mighty Avengers, Secret Avengers, S.H.I.E.L.D., Hydra"
http://marvel.wikia.com/wiki/Mantis_(Earth-616),159,-12.114348,21.43031,304,"['Mantis', 'Brandt (first name unrevealed)', 'Avengers; formerly Knowhere Corps, Guardians of the Galaxy']",Mantis,Brandt (first name unrevealed),,"Avengers; formerly Knowhere Corps, Guardians of the Galaxy"
http://marvel.wikia.com/wiki/Anthony_Druid_(Earth-616),159,-11.598971,20.47711,305,"['Doctor Druid', 'Anthony Druid (Name legally changed from Anthony Ludgate)', 'Formerly Monster Hunters, Avengers, Secret Defenders, Bureau 18, Legion of the Unliving, Shock Troop']",Doctor Druid,Anthony Druid (Name legally changed from Anthony Ludgate),,"Formerly Monster Hunters, Avengers, Secret Defenders, Bureau 18, Legion of the Unliving, Shock Troop"
http://marvel.wikia.com/wiki/Ronan_(Earth-616),159,-8.903085,16.613195,306,"['Ronan the Accuser', 'Ronan', 'formerly Galactic Council, Annihilators, Kree Empire, Kree Public Accuser Corps, Starforce, United Front, Selects of the Phalanx, Inhuman Royal Family']",Ronan the Accuser,Ronan,,"formerly Galactic Council, Annihilators, Kree Empire, Kree Public Accuser Corps, Starforce, United Front, Selects of the Phalanx, Inhuman Royal Family"
http://marvel.wikia.com/wiki/Valentina_Allegra_de_Fontaine_(Earth-616),159,8.42838,0.7797749,307,"['Contessa Valentina Allegra de la Fontaine', 'Unknown', ""J.A.N.U.S., Formerly Leviathan, Hydra's High Council, S.H.I.E.L.D., CIA, Femme Force""]",Contessa Valentina Allegra de la Fontaine,Unknown,,"J.A.N.U.S., Formerly Leviathan, Hydra's High Council, S.H.I.E.L.D., CIA, Femme Force"
http://marvel.wikia.com/wiki/Lonnie_Lincoln_(Earth-616),158,-10.869958,26.358953,308,"['Tombstone', 'Lonnie Thompson Lincoln', ""The Kingpin, Arranger, Chameleon, Hammerhead, Tombstone's Gang, formerly The Hand, Bengal, Bullet, Big Ben, Sinister Twelve, Untouchables, Fang Gang""]",Tombstone,Lonnie Thompson Lincoln,,"The Kingpin, Arranger, Chameleon, Hammerhead, Tombstone's Gang, formerly The Hand, Bengal, Bullet, Big Ben, Sinister Twelve, Untouchables, Fang Gang"
http://marvel.wikia.com/wiki/Theodore_Altman_(Earth-616),158,-13.475839,3.5312011,309,"['Emperor Dorrek VIII', 'Dorrek VIII (Skrull name)Theodore ""Teddy"" Rufus Kaplan-Altman(Earth name)', 'Alliance, partner and husband of Wiccan; formerly Avengers World[citation needed], New Avengers, A.I.M. (Avengers Idea Mechanics), Young Avengers, Secret Avengers']",Emperor Dorrek VIII,"Dorrek VIII (Skrull name)Theodore ""Teddy"" Rufus Kaplan-Altman(Earth name)",Teddy name),"Alliance, partner and husband of Wiccan; formerly Avengers World[citation needed], New Avengers, A.I.M. (Avengers Idea Mechanics), Young Avengers, Secret Avengers"
http://marvel.wikia.com/wiki/Nico_Minoru_(Earth-616),158,17.320635,-24.070938,310,"['Nico Minoru', 'Nico Minoru', 'Runaways (leader); formerly A-Force, Masters of Evil in training']",Nico Minoru,Nico Minoru,,"Runaways (leader); formerly A-Force, Masters of Evil in training"
http://marvel.wikia.com/wiki/Robert_Ralston_(Earth-616),158,11.14537,-26.703737,311,"['Robert ""Reb"" Ralston', 'Robert ""Reb"" Ralston', ""U.S. Senate, Senate Defense Committee; formerly S.H.I.E.L.D., First Attack Squad / Howling Commandos, V-Battalion's Penance Council,""]","Robert ""Reb"" Ralston","Robert ""Reb"" Ralston",Reb Ralston,"U.S. Senate, Senate Defense Committee; formerly S.H.I.E.L.D., First Attack Squad / Howling Commandos, V-Battalion's Penance Council,"
http://marvel.wikia.com/wiki/Henry_Camp_(Earth-616),157,0.74439484,30.959665,312,"['Bulldozer', 'Henry Camp', ""Wrecking Crew, Hood's criminal army; formerly Masters of Evil, Army of Evil, United States Army""]",Bulldozer,Henry Camp,,"Wrecking Crew, Hood's criminal army; formerly Masters of Evil, Army of Evil, United States Army"
http://marvel.wikia.com/wiki/Walter_Newell_(Earth-616),157,-9.343082,21.051563,313,"['Stingray', 'Dr. Walter Newell', ""Formerly Underground, Avengers Unity Division (reserve member), Mercs for Money (undercover), Doom's Avengers, Avengers, Secret Avengers, Deep Six, Point Men (Hawaii Initiative), Avengers Support Crew, Defenders for a Day""]",Stingray,Dr. Walter Newell,,"Formerly Underground, Avengers Unity Division (reserve member), Mercs for Money (undercover), Doom's Avengers, Avengers, Secret Avengers, Deep Six, Point Men (Hawaii Initiative), Avengers Support Crew, Defenders for a Day"
http://marvel.wikia.com/wiki/Dragon_Man_(Earth-616),157,-24.933313,30.84447,314,"['Dragon Man', 'Dragon Man', 'Future Foundation; formerly Servant of Diablo, Frightful Four, New Enforcers, Circus of Crime']",Dragon Man,Dragon Man,,"Future Foundation; formerly Servant of Diablo, Frightful Four, New Enforcers, Circus of Crime"
http://marvel.wikia.com/wiki/Cessily_Kincaid_(Earth-616),156,24.026476,3.011088,315,"['Mercury', 'Cessily Kincaid', 'formerly X-Men (Xavier Institute Student Body) formerly; New X-Men, Hellions Squad']",Mercury,Cessily Kincaid,,"formerly X-Men (Xavier Institute Student Body) formerly; New X-Men, Hellions Squad"
http://marvel.wikia.com/wiki/Parker_Robbins_(Earth-616),156,0.94686806,30.827906,316,"['The Hood', 'Parker Robbins', ""Hood's army of criminals; formerly Illuminati, Cabal, Initiative""]",The Hood,Parker Robbins,,"Hood's army of criminals; formerly Illuminati, Cabal, Initiative"
http://marvel.wikia.com/wiki/Mad_Thinker_(Julius)_(Earth-616),156,-6.761859,25.1835,317,"['Mister Fantastic', 'Julius (surname unknown)', ""New Intelligencia; formerly  Fantastic Four (Mad Thinker's), Intelligencia, Illuminati, A.I.M., Maggia, Genetech; occasional partner of the Puppet Master; partner of Egghead""]",Mister Fantastic,Julius (surname unknown),,"New Intelligencia; formerly  Fantastic Four (Mad Thinker's), Intelligencia, Illuminati, A.I.M., Maggia, Genetech; occasional partner of the Puppet Master; partner of Egghead"
http://marvel.wikia.com/wiki/Nancy_Brown_(Earth-616),155,-21.391602,-24.81399,318,"['Nan Hale', 'Nancy Brown', -1]",Nan Hale,Nancy Brown,,-1
http://marvel.wikia.com/wiki/Narya_(Earth-616),154,11.702539,15.708003,319,"['Snowbird', 'Narya', 'Alpha Flight, Alpha Flight (Space Program), RCMP;[4][5] formerly God Squad, The Flight']",Snowbird,Narya,,"Alpha Flight, Alpha Flight (Space Program), RCMP;[4][5] formerly God Squad, The Flight"
http://marvel.wikia.com/wiki/Giuletta_Nefaria_(Earth-616),154,1.7912596,29.78668,320,"['Madame Masque', 'Giuletta Kristina Nefaria', ""Masters of Evil West Coast; formerly Masters of Evil, Hood's Gang, Stark Industries, Mordecai Midas, Jasper Sitwell, Nefaria Family of the Maggia, Count Nefaria""]",Madame Masque,Giuletta Kristina Nefaria,,"Masters of Evil West Coast; formerly Masters of Evil, Hood's Gang, Stark Industries, Mordecai Midas, Jasper Sitwell, Nefaria Family of the Maggia, Count Nefaria"
http://marvel.wikia.com/wiki/Mary_MacPherran_(Earth-616),154,-7.599653,27.129398,321,"['Titania', 'Mary MacPherran Creel', 'Gamma Flight; formerly Roxxon Industries[2], Doom Maidens, Umbral Dynamics, Illuminati, The Worthy, Masters of Evil, Frightful Four, Legion Accursed[3]']",Titania,Mary MacPherran Creel,,"Gamma Flight; formerly Roxxon Industries[2], Doom Maidens, Umbral Dynamics, Illuminati, The Worthy, Masters of Evil, Frightful Four, Legion Accursed[3]"
http://marvel.wikia.com/wiki/Annihilus_(Earth-616),154,-8.484768,16.499495,322,"['Annihilus', 'Annihilus', 'Annihilation Wave, Galactic Council']",Annihilus,Annihilus,,"Annihilation Wave, Galactic Council"
http://marvel.wikia.com/wiki/Jack_Monroe_(Earth-616),154,-4.3419147,27.84476,323,"['Nomad', 'Jack Monroe', 'formerly Secret Defenders, the Captain’s unnamed team; former partner of Captain America (Steve Rogers), Captain America (William Burnside), Vagabond']",Nomad,Jack Monroe,,"formerly Secret Defenders, the Captain’s unnamed team; former partner of Captain America (Steve Rogers), Captain America (William Burnside), Vagabond"
http://marvel.wikia.com/wiki/Sooraya_Qadir_(Earth-616),152,23.305252,3.2277663,324,"['Dust', 'Sooraya Qadir', 'Champions; formerly X-Men (Jean Grey School student body), Young X-Men, New X-Men, Hellions Squad, Special Class']",Dust,Sooraya Qadir,,"Champions; formerly X-Men (Jean Grey School student body), Young X-Men, New X-Men, Hellions Squad, Special Class"
http://marvel.wikia.com/wiki/Dormammu_(Earth-616),152,-5.694082,22.790056,325,"['Dormammu', 'Dormammu', 'Hell Lords, Lords of the Splinter Realms, Lords of the Netherworlds[1]']",Dormammu,Dormammu,,"Hell Lords, Lords of the Splinter Realms, Lords of the Netherworlds[1]"
http://marvel.wikia.com/wiki/Bug_(Insectivorid)_(Earth-616),150,18.827032,-30.815462,326,"['Bug', 'Unknown', ""Knowhere Corps; formerly Enigma Force, Guardians of the Galaxy, Star-Lord's covert ops team""]",Bug,Unknown,,"Knowhere Corps; formerly Enigma Force, Guardians of the Galaxy, Star-Lord's covert ops team"
http://marvel.wikia.com/wiki/Adolf_Hitler_(Earth-616),150,1.7892294,-9.222574,327,"['Adolf Hitler', 'Adolf Hitler', 'Formerly Nazi Germany, Axis (WWII), Legion of the Lost']",Adolf Hitler,Adolf Hitler,,"Formerly Nazi Germany, Axis (WWII), Legion of the Lost"
http://marvel.wikia.com/wiki/Todd_Arliss_(Earth-616),150,-6.3605843,27.286736,328,"['Tiger Shark', 'Todd Arliss', ""Defenders of the Deep; formerly Army of Evil, Villains for Hire, Lethal Legion, Dr. Dorcas; Masters of Evil; Namor's Deep Six; Attuma's Deep Six, Offenders, Hood's Gang Misty Knight's Crew""]",Tiger Shark,Todd Arliss,,"Defenders of the Deep; formerly Army of Evil, Villains for Hire, Lethal Legion, Dr. Dorcas; Masters of Evil; Namor's Deep Six; Attuma's Deep Six, Offenders, Hood's Gang Misty Knight's Crew"
http://marvel.wikia.com/wiki/Arthur_Maddicks_(Earth-616),150,-29.541407,-4.324775,329,"['Artie Maddicks', 'Arthur ""Artie"" Maddicks', 'Formerly Future Foundation, Generation X, Daydreamers, Morlocks, X-Terminators, X-Factor (trainee)']",Artie Maddicks,"Arthur ""Artie"" Maddicks",Artie Maddicks,"Formerly Future Foundation, Generation X, Daydreamers, Morlocks, X-Terminators, X-Factor (trainee)"
http://marvel.wikia.com/wiki/Georges_Batroc_(Earth-616),148,-6.0466747,26.420036,330,"['Batroc the Leaper', 'Georges Batroc', ""Batroc's Brigade; formerly M.O.D.O.K., Initiative, (Thunderbolts[2]), Masters of Evil (membership revoked), Defenders, Kingpin (mercenary basis; Batroc was fired), French Army (Foreign Legion), Legion Accursed, Hydra High Sect, Klaw's Team, THEM, Lethal Legion""]",Batroc the Leaper,Georges Batroc,,"Batroc's Brigade; formerly M.O.D.O.K., Initiative, (Thunderbolts[2]), Masters of Evil (membership revoked), Defenders, Kingpin (mercenary basis; Batroc was fired), French Army (Foreign Legion), Legion Accursed, Hydra High Sect, Klaw's Team, THEM, Lethal Legion"
http://marvel.wikia.com/wiki/Anna_May_(Earth-616),148,-10.832671,8.339909,331,"['Anna Watson', 'Anna May Watson', -1]",Anna Watson,Anna May Watson,,-1
http://marvel.wikia.com/wiki/Idie_Okonkwo_(Earth-616),148,23.987785,-0.4100452,332,"['Oya', 'Idie Okonkwo', 'Formerly X-Men (Xavier Institute student body), X-Men (Young), Hellfire Academy (Hellions), Lights']",Oya,Idie Okonkwo,,"Formerly X-Men (Xavier Institute student body), X-Men (Young), Hellfire Academy (Hellions), Lights"
http://marvel.wikia.com/wiki/Jasper_Sitwell_(Earth-616),148,7.983975,0.25121194,333,"['Jasper Sitwell', 'Jasper Sitwell', 'formerly Howling Commandos (S.H.I.E.L.D.), S.T.A.K.E., S.H.I.E.L.D., Howling Commandos (PMC)']",Jasper Sitwell,Jasper Sitwell,,"formerly Howling Commandos (S.H.I.E.L.D.), S.T.A.K.E., S.H.I.E.L.D., Howling Commandos (PMC)"
http://marvel.wikia.com/wiki/Chen_Lu_(Earth-616),147,-1.5896759,26.766954,334,"['Radioactive Man', 'Chen Lu', ""Thunderbolts, Qeng Enterprises, People's Defense Force; formerly 50-State Initiative, Lethal Legion, Masters of Evil, Titanic Three""]",Radioactive Man,Chen Lu,,"Thunderbolts, Qeng Enterprises, People's Defense Force; formerly 50-State Initiative, Lethal Legion, Masters of Evil, Titanic Three"
http://marvel.wikia.com/wiki/Aquaria_Neptunia_(Earth-616),147,-25.194862,-13.001873,335,"['Namora', 'Aquaria Nautica Neptunia', 'Agents of Atlas, Atlas Foundation; formerly Renegades; Avengers (1950s); Long-time ally of Namor; Monster Hunters; At one time or another was partnered with FBI Agent Jimmy Woo, Sun Girl, Venus, Golden Girl, Hulk']",Namora,Aquaria Nautica Neptunia,,"Agents of Atlas, Atlas Foundation; formerly Renegades; Avengers (1950s); Long-time ally of Namor; Monster Hunters; At one time or another was partnered with FBI Agent Jimmy Woo, Sun Girl, Venus, Golden Girl, Hulk"
http://marvel.wikia.com/wiki/Kyle_Gibney_(Earth-616),146,11.843078,14.872206,336,"['Wild Child', 'Kyle Gibney', 'Hellions (Essex); formerly Weapon X, X-Factor, Alpha Flight, Omega Flight, Gamma Flight, Secret Empire']",Wild Child,Kyle Gibney,,"Hellions (Essex); formerly Weapon X, X-Factor, Alpha Flight, Omega Flight, Gamma Flight, Secret Empire"
http://marvel.wikia.com/wiki/Dino_Manelli_(Earth-616),145,10.998404,-26.393791,337,"['Dino Manelli', 'Unknown', 'Briefly affiliated with S.H.I.E.L.D., formerly Howling Commandos, Deadly Dozen']",Dino Manelli,Unknown,,"Briefly affiliated with S.H.I.E.L.D., formerly Howling Commandos, Deadly Dozen"
http://marvel.wikia.com/wiki/George_Tarleton_(Earth-616),145,-6.629497,25.233929,338,"['George Tarleton', 'George Tarleton', ""A.I.M. K Sector[8], MODOK's 11, Gamma powered Super Soldier program leader (possibly),[6] Intelligencia""]",George Tarleton,George Tarleton,,"A.I.M. K Sector[8], MODOK's 11, Gamma powered Super Soldier program leader (possibly),[6] Intelligencia"
http://marvel.wikia.com/wiki/Zeus_Panhellenios_(Earth-616),145,-22.235508,-17.203106,339,"['Zeus', 'Zeus Panhellenios', 'Gods of Olympus, Council of Godheads; formerly Olympia Corporation']",Zeus,Zeus Panhellenios,,"Gods of Olympus, Council of Godheads; formerly Olympia Corporation"
http://marvel.wikia.com/wiki/Zeus_Panhellenios_(Earth-616),145,-22.235508,-17.203106,340,"['Zeus', 'Zeus Panhellenios', 'Gods of Olympus, Council of Godheads; formerly Olympia Corporation']",Zeus,Zeus Panhellenios,,"Gods of Olympus, Council of Godheads; formerly Olympia Corporation"
